Unix Time,System usec,ID (Hex),DLC,B0,B1,B2,B3,B4,B5,B6,B7
1477874833.511926,12844157,1CFFFFFF,8,00,0E,B2,17,81,24,9B,64
1477874833.512222,12844453,1CFFFFFF,8,00,0E,B2,18,81,24,9C,8D
1477874833.512520,12844751,1CFFFFFF,8,00,0E,B2,19,81,24,9D,B7
1477874833.512820,12845052,1CFFFFFF,8,00,0E,B2,1A,81,24,9E,E0
1477874833.513120,12845352,1CFFFFFF,8,00,0E,B2,1B,81,24,A0,09
1477874833.513418,12845649,1CFFFFFF,8,00,0E,B2,1C,81,24,A1,32
1477874833.513716,12845947,1CFFFFFF,8,00,0E,B2,1D,81,24,A2,62
1477874833.514014,12846245,1CFFFFFF,8,00,0E,B2,1E,81,24,A3,8B
1477874833.514316,12846548,1CFFFFFF,8,00,0E,B2,1F,81,24,A4,B5
1477874833.514614,12846845,1CFFFFFF,8,00,0E,B2,20,81,24,A5,DE
1477874833.514912,12847143,1CFFFFFF,8,00,0E,B2,21,81,24,A7,0D
1477874833.515210,12847441,1CFFFFFF,8,00,0E,B2,22,81,24,A8,37
1477874833.515510,12847741,1CFFFFFF,8,00,0E,B2,23,81,24,A9,60
1477874833.515808,12848040,1CFFFFFF,8,00,0E,B2,24,81,24,AA,89
1477874833.516103,12848335,1CFFFFFF,8,00,0E,B2,25,81,24,AB,B3
1477874833.516404,12848635,1CFFFFFF,8,00,0E,B2,26,81,24,AC,E2
1477874833.516704,12848935,1CFFFFFF,8,00,0E,B2,27,81,24,AE,05
1477874833.517001,12849233,1CFFFFFF,8,00,0E,B2,28,81,24,AF,35
1477874833.517302,12849533,1CFFFFFF,8,00,0E,B2,29,81,24,B0,5E
1477874833.517597,12849829,1CFFFFFF,8,00,0E,B2,2A,81,24,B1,87
1477874833.517893,12850124,1CFFFFFF,8,00,0E,B2,2B,81,24,B2,B6
1477874833.518188,12850420,1CFFFFFF,8,00,0E,B2,2C,81,24,B3,DA
1477874833.518491,12850723,1CFFFFFF,8,00,0E,B2,2D,81,24,B5,03
1477874833.518790,12851021,1CFFFFFF,8,00,0E,B2,2E,81,24,B6,2C
1477874833.519087,12851319,1CFFFFFF,8,00,0E,B2,2F,81,24,B7,5C
1477874833.519385,12851617,1CFFFFFF,8,00,0E,B2,30,81,24,B8,85
1477874833.519683,12851914,1CFFFFFF,8,00,0E,B2,31,81,24,B9,AE
1477874833.519981,12852212,1CFFFFFF,8,00,0E,B2,32,81,24,BA,D7
1477874833.520281,12852512,1CFFFFFF,8,00,0E,B2,33,81,24,BC,01
1477874833.520579,12852810,1CFFFFFF,8,00,0E,B2,34,81,24,BD,2A
1477874833.520879,12853111,1CFFFFFF,8,00,0E,B2,35,81,24,BE,59
1477874833.521182,12853413,1CFFFFFF,8,00,0E,B2,36,81,24,BF,83
1477874833.521482,12853713,1CFFFFFF,8,00,0E,B2,37,81,24,C0,AC
1477874833.521782,12854014,1CFFFFFF,8,00,0E,B2,38,81,24,C1,DB
1477874833.522080,12854311,1CFFFFFF,8,00,0E,B2,39,81,24,C3,0B
1477874833.522378,12854609,1CFFFFFF,8,00,0E,B2,3A,81,24,C4,34
1477874833.522673,12854905,1CFFFFFF,8,00,0E,B2,3B,81,24,C5,5E
1477874833.522973,12855205,1CFFFFFF,8,00,0E,B2,3C,81,24,C6,87
1477874833.523271,12855503,1CFFFFFF,8,00,0E,B2,3D,81,24,C7,B0
1477874833.523571,12855803,1CFFFFFF,8,00,0E,B2,3E,81,24,C8,E0
1477874833.523874,12856105,1CFFFFFF,8,00,0E,B2,3F,81,24,CA,03
1477874833.524172,12856403,1CFFFFFF,8,00,0E,B2,40,81,24,CB,32
1477874833.524472,12856703,1CFFFFFF,8,00,0E,B2,41,81,24,CC,62
1477874833.524768,12856999,1CFFFFFF,8,00,0E,B2,42,81,24,CD,8B
1477874833.525066,12857297,1CFFFFFF,8,00,0E,B2,43,81,24,CE,B5
1477874833.525366,12857597,1CFFFFFF,8,00,0E,B2,44,81,24,CF,DE
1477874833.525666,12857898,1CFFFFFF,8,00,0E,B2,45,81,24,D1,07
1477874833.525962,12858193,1CFFFFFF,8,00,0E,B2,46,81,24,D2,36
1477874833.526260,12858491,1CFFFFFF,8,00,0E,B2,47,81,24,D3,60
1477874833.526555,12858787,1CFFFFFF,8,00,0E,B2,48,81,24,D4,89
1477874833.526851,12859082,1CFFFFFF,8,00,0E,B2,49,81,24,D5,B2
1477874833.527149,12859380,1CFFFFFF,8,00,0E,B2,4A,81,24,D6,DC
1477874833.527447,12859678,1CFFFFFF,8,00,0E,B2,4B,81,24,D8,05
1477874833.527742,12859974,1CFFFFFF,8,00,0E,B2,4C,81,24,D9,2E
1477874833.528038,12860269,1CFFFFFF,8,00,0E,B2,4D,81,24,DA,57
1477874833.528334,12860565,1CFFFFFF,8,00,0E,B2,4E,81,24,DB,7A
1477874833.528634,12860865,1CFFFFFF,8,00,0E,B2,4F,81,24,DC,A3
1477874833.528931,12861163,1CFFFFFF,8,00,0E,B2,50,81,24,DD,CC
1477874833.529229,12861461,1CFFFFFF,8,00,0E,B2,51,81,24,DE,F6
1477874833.529529,12861761,1CFFFFFF,8,00,0E,B2,52,81,24,E0,1F
1477874833.529830,12862061,1CFFFFFF,8,00,0E,B2,53,81,24,E1,4F
1477874833.530127,12862359,1CFFFFFF,8,00,0E,B2,54,81,24,E2,78
1477874833.530423,12862654,1CFFFFFF,8,00,0E,B2,55,81,24,E3,A1
1477874833.530719,12862950,1CFFFFFF,8,00,0E,B2,56,81,24,E4,D1
1477874833.531018,12863249,1CFFFFFF,8,00,0E,B2,57,81,24,E5,F4
1477874833.531316,12863547,1CFFFFFF,8,00,0E,B2,58,81,24,E7,1D
1477874833.531611,12863843,1CFFFFFF,8,00,0E,B2,59,81,24,E8,46
1477874833.531909,12864140,1CFFFFFF,8,00,0E,B2,5A,81,24,E9,76
1477874833.532207,12864438,1CFFFFFF,8,00,0E,B2,5B,81,24,EA,99
1477874833.532503,12864734,1CFFFFFF,8,00,0E,B2,5C,81,24,EB,C2
1477874833.532801,12865032,1CFFFFFF,8,00,0E,B2,5D,81,24,EC,EB
1477874833.533096,12865327,1CFFFFFF,8,00,0E,B2,5E,81,24,EE,15
1477874833.533396,12865627,1CFFFFFF,8,00,0E,B2,5F,81,24,EF,3E
1477874833.533696,12865927,1CFFFFFF,8,00,0E,B2,60,81,24,F0,67
1477874833.533992,12866223,1CFFFFFF,8,00,0E,B2,61,81,24,F1,91
1477874833.534292,12866523,1CFFFFFF,8,00,0E,B2,62,81,24,F2,C0
1477874833.534592,12866823,1CFFFFFF,8,00,0E,B2,63,81,24,F3,E9
1477874833.534888,12867119,1CFFFFFF,8,00,0E,B2,64,81,24,F5,12
1477874833.535185,12867417,1CFFFFFF,8,00,0E,B2,65,81,24,F6,3C
1477874833.535481,12867713,1CFFFFFF,8,00,0E,B2,66,81,24,F7,65
1477874833.535782,12868013,1CFFFFFF,8,00,0E,B2,67,81,24,F8,8E
1477874833.536081,12868313,1CFFFFFF,8,00,0E,B2,68,81,24,F9,B8
1477874833.536382,12868613,1CFFFFFF,8,00,0E,B2,69,81,24,FA,E7
1477874833.536684,12868915,1CFFFFFF,8,00,0E,B2,6A,81,24,FC,10
1477874833.536984,12869215,1CFFFFFF,8,00,0E,B2,6B,81,24,FD,40
1477874833.537283,12869514,1CFFFFFF,8,00,0E,B2,6C,81,24,FE,69
1477874833.537581,12869812,1CFFFFFF,8,00,0E,B2,6D,81,24,FF,99
1477874833.537881,12870112,1CFFFFFF,8,00,0E,B2,6E,81,25,00,C2
1477874833.538183,12870414,1CFFFFFF,8,00,0E,B2,6F,81,25,01,EB
1477874833.538483,12870714,1CFFFFFF,8,00,0E,B2,70,81,25,03,14
1477874833.538781,12871013,1CFFFFFF,8,00,0E,B2,71,81,25,04,44
1477874833.539079,12871310,1CFFFFFF,8,00,0E,B2,72,81,25,05,74
1477874833.539377,12871608,1CFFFFFF,8,00,0E,B2,73,81,25,06,9D
1477874833.539677,12871908,1CFFFFFF,8,00,0E,B2,74,81,25,07,C6
1477874833.539977,12872208,1CFFFFFF,8,00,0E,B2,75,81,25,08,EF
1477874833.540273,12872504,1CFFFFFF,8,00,0E,B2,76,81,25,0A,19
1477874833.540568,12872799,1CFFFFFF,8,00,0E,B2,77,81,25,0B,48
1477874833.540866,12873097,1CFFFFFF,8,00,0E,B2,78,81,25,0C,71
1477874833.541164,12873395,1CFFFFFF,8,00,0E,B2,79,81,25,0D,9B
1477874833.541464,12873695,1CFFFFFF,8,00,0E,B2,7A,81,25,0E,BE
1477874833.541762,12873993,1CFFFFFF,8,00,0E,B2,7B,81,25,0F,ED
1477874833.542060,12874291,1CFFFFFF,8,00,0E,B2,7C,81,25,11,17
1477874833.542360,12874591,1CFFFFFF,8,00,0E,B2,7D,81,25,12,40
1477874833.542658,12874889,1CFFFFFF,8,00,0E,B2,7E,81,25,13,69
1477874833.542958,12875189,1CFFFFFF,8,00,0E,B2,7F,81,25,14,99
1477874833.543256,12875487,1CFFFFFF,8,00,0E,B2,80,81,25,15,C2
1477874833.543558,12875790,1CFFFFFF,8,00,0E,B2,81,81,25,16,EB
1477874833.543859,12876090,1CFFFFFF,8,00,0E,B2,82,81,25,18,14
1477874833.544160,12876391,1CFFFFFF,8,00,0E,B2,83,81,25,19,44
1477874833.544459,12876690,1CFFFFFF,8,00,0E,B2,84,81,25,1A,74
1477874833.544755,12876987,1CFFFFFF,8,00,0E,B2,85,81,25,1B,9D
1477874833.545051,12877283,1CFFFFFF,8,00,0E,B2,86,81,25,1C,C6
1477874833.545348,12877579,1CFFFFFF,8,00,0E,B2,87,81,25,1D,EF
1477874833.545647,12877878,1CFFFFFF,8,00,0E,B2,88,81,25,1F,18
1477874833.545945,12878177,1CFFFFFF,8,00,0E,B2,89,81,25,20,42
1477874833.546244,12878475,1CFFFFFF,8,00,0E,B2,8A,81,25,21,6B
1477874833.546540,12878772,1CFFFFFF,8,00,0E,B2,8B,81,25,22,9B
1477874833.546835,12879066,1CFFFFFF,8,00,0E,B2,8C,81,25,23,C4
1477874833.547131,12879362,1CFFFFFF,8,00,0E,B2,8D,81,25,24,ED
1477874833.547429,12879661,1CFFFFFF,8,00,0E,B2,8E,81,25,26,10
1477874833.547728,12879959,1CFFFFFF,8,00,0E,B2,8F,81,25,27,39
1477874833.548025,12880256,1CFFFFFF,8,00,0E,B2,90,81,25,28,63
1477874833.548321,12880552,1CFFFFFF,8,00,0E,B2,91,81,25,29,8C
1477874833.548615,12880847,1CFFFFFF,8,00,0E,B2,92,81,25,2A,B5
1477874833.548911,12881143,1CFFFFFF,8,00,0E,B2,93,81,25,2B,DE
1477874833.549208,12881439,1CFFFFFF,8,00,0E,B2,94,81,25,2D,08
1477874833.549504,12881736,1CFFFFFF,8,00,0E,B2,95,81,25,2E,31
1477874833.549801,12882032,1CFFFFFF,8,00,0E,B2,96,81,25,2F,5A
1477874833.550100,12882332,1CFFFFFF,8,00,0E,B2,97,81,25,30,7D
