Time,PGN,SPN,Value
1385746958.314390,EEC1,61444,Engine Speed,651.250
1385746958.323445,EEC1,61444,Engine Speed,651.250
1385746958.333438,EEC1,61444,Engine Speed,652.000
1385746958.343450,EEC1,61444,Engine Speed,652.000
1385746958.353389,EEC1,61444,Engine Speed,652.000
1385746958.363446,EEC1,61444,Engine Speed,652.000
1385746958.374384,EEC1,61444,Engine Speed,652.000
1385746958.383449,EEC1,61444,Engine Speed,652.000
1385746958.393427,EEC1,61444,Engine Speed,651.250
1385746958.403440,EEC1,61444,Engine Speed,651.250
1385746958.413431,EEC1,61444,Engine Speed,651.250
1385746958.423446,EEC1,61444,Engine Speed,651.500
1385746958.433439,EEC1,61444,Engine Speed,651.500
1385746958.443446,EEC1,61444,Engine Speed,651.500
1385746958.454391,EEC1,61444,Engine Speed,651.500
1385746958.463441,EEC1,61444,Engine Speed,651.500
1385746958.473445,EEC1,61444,Engine Speed,651.500
1385746958.483438,EEC1,61444,Engine Speed,651.250
1385746958.493426,EEC1,61444,Engine Speed,651.250
1385746958.503437,EEC1,61444,Engine Speed,651.250
1385746958.513428,EEC1,61444,Engine Speed,652.000
1385746958.523440,EEC1,61444,Engine Speed,652.000
1385746958.535437,EEC1,61444,Engine Speed,652.000
1385746958.543432,EEC1,61444,Engine Speed,652.250
1385746958.553426,EEC1,61444,Engine Speed,652.250
1385746958.563444,EEC1,61444,Engine Speed,652.250
1385746958.573427,EEC1,61444,Engine Speed,652.250
1385746958.583435,EEC1,61444,Engine Speed,651.250
1385746958.593426,EEC1,61444,Engine Speed,651.250
1385746958.603439,EEC1,61444,Engine Speed,651.250
1385746958.613422,EEC1,61444,Engine Speed,651.750
1385746958.623435,EEC1,61444,Engine Speed,651.750
1385746958.633425,EEC1,61444,Engine Speed,651.750
1385746958.643430,EEC1,61444,Engine Speed,651.250
1385746958.653426,EEC1,61444,Engine Speed,651.250
1385746958.663436,EEC1,61444,Engine Speed,651.250
1385746958.673424,EEC1,61444,Engine Speed,651.000
1385746958.683455,EEC1,61444,Engine Speed,651.000
1385746958.693425,EEC1,61444,Engine Speed,651.000
1385746958.703444,EEC1,61444,Engine Speed,652.250
1385746958.714383,EEC1,61444,Engine Speed,652.250
1385746958.723731,EEC1,61444,Engine Speed,652.250
1385746958.733423,EEC1,61444,Engine Speed,651.750
1385746958.743440,EEC1,61444,Engine Speed,651.750
1385746958.753379,EEC1,61444,Engine Speed,651.750
1385746958.763431,EEC1,61444,Engine Speed,651.250
1385746958.773429,EEC1,61444,Engine Speed,651.250
1385746958.783432,EEC1,61444,Engine Speed,651.250
1385746958.793421,EEC1,61444,Engine Speed,651.750
1385746958.803433,EEC1,61444,Engine Speed,651.750
1385746958.813412,EEC1,61444,Engine Speed,651.750
1385746958.823436,EEC1,61444,Engine Speed,651.500
1385746958.833429,EEC1,61444,Engine Speed,651.500
1385746958.842380,EEC1,61444,Engine Speed,651.500
1385746958.853419,EEC1,61444,Engine Speed,651.000
1385746958.864382,EEC1,61444,Engine Speed,651.000
1385746958.874383,EEC1,61444,Engine Speed,651.000
1385746958.883431,EEC1,61444,Engine Speed,652.000
1385746958.893419,EEC1,61444,Engine Speed,652.000
1385746958.903431,EEC1,61444,Engine Speed,652.000
1385746958.914377,EEC1,61444,Engine Speed,651.500
1385746958.923430,EEC1,61444,Engine Speed,651.500
1385746958.933420,EEC1,61444,Engine Speed,651.500
1385746958.943424,EEC1,61444,Engine Speed,650.750
1385746958.953415,EEC1,61444,Engine Speed,650.750
1385746958.963427,EEC1,61444,Engine Speed,650.750
1385746958.973415,EEC1,61444,Engine Speed,650.750
1385746958.983422,EEC1,61444,Engine Speed,650.750
1385746958.993411,EEC1,61444,Engine Speed,650.750
1385746959.003512,EEC1,61444,Engine Speed,650.750
1385746959.013453,EEC1,61444,Engine Speed,651.000
1385746959.023460,EEC1,61444,Engine Speed,651.000
1385746959.034411,EEC1,61444,Engine Speed,651.000
1385746959.043466,EEC1,61444,Engine Speed,650.500
1385746959.054412,EEC1,61444,Engine Speed,650.500
1385746959.063467,EEC1,61444,Engine Speed,650.500
1385746959.073457,EEC1,61444,Engine Speed,651.250
1385746959.083467,EEC1,61444,Engine Speed,651.250
1385746959.093445,EEC1,61444,Engine Speed,651.250
1385746959.103461,EEC1,61444,Engine Speed,650.500
1385746959.113464,EEC1,61444,Engine Speed,650.500
1385746959.123464,EEC1,61444,Engine Speed,650.500
1385746959.133447,EEC1,61444,Engine Speed,650.250
1385746959.143457,EEC1,61444,Engine Speed,650.250
1385746959.153443,EEC1,61444,Engine Speed,650.250
1385746959.163455,EEC1,61444,Engine Speed,650.250
1385746959.173456,EEC1,61444,Engine Speed,650.250
1385746959.183458,EEC1,61444,Engine Speed,650.250
1385746959.193447,EEC1,61444,Engine Speed,650.250
1385746959.203459,EEC1,61444,Engine Speed,650.250
1385746959.214403,EEC1,61444,Engine Speed,650.250
1385746959.223458,EEC1,61444,Engine Speed,650.000
1385746959.233441,EEC1,61444,Engine Speed,650.000
1385746959.242402,EEC1,61444,Engine Speed,650.000
1385746959.253445,EEC1,61444,Engine Speed,651.000
1385746959.263455,EEC1,61444,Engine Speed,651.000
1385746959.273444,EEC1,61444,Engine Speed,651.000
1385746959.283456,EEC1,61444,Engine Speed,651.000
1385746959.293442,EEC1,61444,Engine Speed,651.000
1385746959.303455,EEC1,61444,Engine Speed,651.000
1385746959.313443,EEC1,61444,Engine Speed,650.250
1385746959.323455,EEC1,61444,Engine Speed,650.250
1385746959.333443,EEC1,61444,Engine Speed,650.250
1385746959.342389,EEC1,61444,Engine Speed,650.750
1385746959.353438,EEC1,61444,Engine Speed,650.750
1385746959.363451,EEC1,61444,Engine Speed,650.750
1385746959.373447,EEC1,61444,Engine Speed,650.750
1385746959.383451,EEC1,61444,Engine Speed,650.750
1385746959.393437,EEC1,61444,Engine Speed,650.750
1385746959.403456,EEC1,61444,Engine Speed,650.000
1385746959.414399,EEC1,61444,Engine Speed,650.000
1385746959.423452,EEC1,61444,Engine Speed,650.000
1385746959.433440,EEC1,61444,Engine Speed,650.000
1385746959.442399,EEC1,61444,Engine Speed,651.000
1385746959.454395,EEC1,61444,Engine Speed,651.000
1385746959.463450,EEC1,61444,Engine Speed,651.000
1385746959.474396,EEC1,61444,Engine Speed,651.000
1385746959.483455,EEC1,61444,Engine Speed,651.000
1385746959.493438,EEC1,61444,Engine Speed,651.000
1385746959.503451,EEC1,61444,Engine Speed,650.250
1385746959.513437,EEC1,61444,Engine Speed,650.250
1385746959.523458,EEC1,61444,Engine Speed,650.250
1385746959.533432,EEC1,61444,Engine Speed,650.750
1385746959.543444,EEC1,61444,Engine Speed,650.750
1385746959.553441,EEC1,61444,Engine Speed,650.750
1385746959.563449,EEC1,61444,Engine Speed,651.250
1385746959.573437,EEC1,61444,Engine Speed,651.250
1385746959.583448,EEC1,61444,Engine Speed,651.250
1385746959.593436,EEC1,61444,Engine Speed,651.000
1385746959.603452,EEC1,61444,Engine Speed,651.000
1385746959.613435,EEC1,61444,Engine Speed,651.000
1385746959.623455,EEC1,61444,Engine Speed,652.250
1385746959.634387,EEC1,61444,Engine Speed,652.250
1385746959.643445,EEC1,61444,Engine Speed,652.250
1385746959.653424,EEC1,61444,Engine Speed,651.750
1385746959.663436,EEC1,61444,Engine Speed,651.750
1385746959.673432,EEC1,61444,Engine Speed,651.750
1385746959.683441,EEC1,61444,Engine Speed,651.250
1385746959.693433,EEC1,61444,Engine Speed,651.250
1385746959.703464,EEC1,61444,Engine Speed,651.250
1385746959.713436,EEC1,61444,Engine Speed,651.500
1385746959.723445,EEC1,61444,Engine Speed,651.500
1385746959.733433,EEC1,61444,Engine Speed,651.500
1385746959.742382,EEC1,61444,Engine Speed,651.500
1385746959.753428,EEC1,61444,Engine Speed,651.500
1385746959.763441,EEC1,61444,Engine Speed,651.500
1385746959.773431,EEC1,61444,Engine Speed,651.000
1385746959.783437,EEC1,61444,Engine Speed,651.000
1385746959.793428,EEC1,61444,Engine Speed,651.000
1385746959.803443,EEC1,61444,Engine Speed,652.500
1385746959.813414,EEC1,61444,Engine Speed,652.500
1385746959.823436,EEC1,61444,Engine Speed,652.500
1385746959.833414,EEC1,61444,Engine Speed,651.750
1385746959.842370,EEC1,61444,Engine Speed,651.750
1385746959.854378,EEC1,61444,Engine Speed,651.750
1385746959.863434,EEC1,61444,Engine Speed,651.750
1385746959.874380,EEC1,61444,Engine Speed,651.000
1385746959.883438,EEC1,61444,Engine Speed,651.000
1385746959.893428,EEC1,61444,Engine Speed,651.000
1385746959.903440,EEC1,61444,Engine Speed,651.000
1385746959.914389,EEC1,61444,Engine Speed,651.000
1385746959.923444,EEC1,61444,Engine Speed,651.000
1385746959.933420,EEC1,61444,Engine Speed,650.750
1385746959.943431,EEC1,61444,Engine Speed,650.750
1385746959.953420,EEC1,61444,Engine Speed,650.750
1385746959.963444,EEC1,61444,Engine Speed,650.000
1385746959.973452,EEC1,61444,Engine Speed,650.000
1385746959.983439,EEC1,61444,Engine Speed,650.000
1385746959.993437,EEC1,61444,Engine Speed,651.250
1385746960.003510,EEC1,61444,Engine Speed,651.250
1385746960.013444,EEC1,61444,Engine Speed,651.250
1385746960.023461,EEC1,61444,Engine Speed,650.750
1385746960.035457,EEC1,61444,Engine Speed,650.750
1385746960.042408,EEC1,61444,Engine Speed,650.750
1385746960.053459,EEC1,61444,Engine Speed,650.250
1385746960.063464,EEC1,61444,Engine Speed,650.250
1385746960.073454,EEC1,61444,Engine Speed,650.250
1385746960.083461,EEC1,61444,Engine Speed,650.250
1385746960.094402,EEC1,61444,Engine Speed,650.250
1385746960.103460,EEC1,61444,Engine Speed,650.250
1385746960.114403,EEC1,61444,Engine Speed,650.250
1385746960.123464,EEC1,61444,Engine Speed,650.250
1385746960.134406,EEC1,61444,Engine Speed,650.250
1385746960.143460,EEC1,61444,Engine Speed,650.000
1385746960.154410,EEC1,61444,Engine Speed,650.000
1385746960.163458,EEC1,61444,Engine Speed,650.000
1385746960.173451,EEC1,61444,Engine Speed,651.500
1385746960.183462,EEC1,61444,Engine Speed,651.500
1385746960.193446,EEC1,61444,Engine Speed,651.500
1385746960.203453,EEC1,61444,Engine Speed,651.250
1385746960.215457,EEC1,61444,Engine Speed,651.250
1385746960.223464,EEC1,61444,Engine Speed,651.250
1385746960.233444,EEC1,61444,Engine Speed,651.250
1385746960.243459,EEC1,61444,Engine Speed,651.250
1385746960.253450,EEC1,61444,Engine Speed,651.250
1385746960.264399,EEC1,61444,Engine Speed,651.750
1385746960.274403,EEC1,61444,Engine Speed,651.750
1385746960.283459,EEC1,61444,Engine Speed,651.750
1385746960.294397,EEC1,61444,Engine Speed,651.750
1385746960.303455,EEC1,61444,Engine Speed,652.500
1385746960.313431,EEC1,61444,Engine Speed,652.500
1385746960.323442,EEC1,61444,Engine Speed,652.500
1385746960.334382,EEC1,61444,Engine Speed,652.000
1385746960.343442,EEC1,61444,Engine Speed,652.000
1385746960.354398,EEC1,61444,Engine Speed,652.000
1385746960.363466,EEC1,61444,Engine Speed,653.000
1385746960.373442,EEC1,61444,Engine Speed,653.000
1385746960.383444,EEC1,61444,Engine Speed,653.000
1385746960.394387,EEC1,61444,Engine Speed,652.000
1385746960.403439,EEC1,61444,Engine Speed,652.000
1385746960.413439,EEC1,61444,Engine Speed,652.000
1385746960.423455,EEC1,61444,Engine Speed,651.000
1385746960.433438,EEC1,61444,Engine Speed,651.000
1385746960.442398,EEC1,61444,Engine Speed,651.000
1385746960.454394,EEC1,61444,Engine Speed,650.750
1385746960.464413,EEC1,61444,Engine Speed,650.750
1385746960.473433,EEC1,61444,Engine Speed,650.750
1385746960.483453,EEC1,61444,Engine Speed,650.500
1385746960.493436,EEC1,61444,Engine Speed,650.500
1385746960.503459,EEC1,61444,Engine Speed,650.500
1385746960.513440,EEC1,61444,Engine Speed,650.000
1385746960.523460,EEC1,61444,Engine Speed,650.000
1385746960.533435,EEC1,61444,Engine Speed,650.000
1385746960.543447,EEC1,61444,Engine Speed,650.750
1385746960.554391,EEC1,61444,Engine Speed,650.750
1385746960.563447,EEC1,61444,Engine Speed,650.750
1385746960.573443,EEC1,61444,Engine Speed,651.000
1385746960.583450,EEC1,61444,Engine Speed,651.000
1385746960.593438,EEC1,61444,Engine Speed,651.000
1385746960.603444,EEC1,61444,Engine Speed,650.250
1385746960.613437,EEC1,61444,Engine Speed,650.250
1385746960.623447,EEC1,61444,Engine Speed,650.250
1385746960.633435,EEC1,61444,Engine Speed,651.000
1385746960.643448,EEC1,61444,Engine Speed,651.000
1385746960.653436,EEC1,61444,Engine Speed,651.000
1385746960.663448,EEC1,61444,Engine Speed,651.000
1385746960.673439,EEC1,61444,Engine Speed,651.000
1385746960.683446,EEC1,61444,Engine Speed,651.000
1385746960.694394,EEC1,61444,Engine Speed,650.750
1385746960.703442,EEC1,61444,Engine Speed,650.750
1385746960.714385,EEC1,61444,Engine Speed,650.750
1385746960.723450,EEC1,61444,Engine Speed,650.750
1385746960.733438,EEC1,61444,Engine Speed,651.500
1385746960.743450,EEC1,61444,Engine Speed,651.500
1385746960.753433,EEC1,61444,Engine Speed,651.500
1385746960.763437,EEC1,61444,Engine Speed,651.750
1385746960.773423,EEC1,61444,Engine Speed,651.750
1385746960.783436,EEC1,61444,Engine Speed,651.750
1385746960.793385,EEC1,61444,Engine Speed,651.250
1385746960.803439,EEC1,61444,Engine Speed,651.250
1385746960.813428,EEC1,61444,Engine Speed,651.250
1385746960.823446,EEC1,61444,Engine Speed,651.250
1385746960.833439,EEC1,61444,Engine Speed,651.250
1385746960.842379,EEC1,61444,Engine Speed,651.250
1385746960.853438,EEC1,61444,Engine Speed,651.000
1385746960.863462,EEC1,61444,Engine Speed,651.000
1385746960.874391,EEC1,61444,Engine Speed,651.000
1385746960.883441,EEC1,61444,Engine Speed,651.000
1385746960.893434,EEC1,61444,Engine Speed,651.000
1385746960.903441,EEC1,61444,Engine Speed,651.000
1385746960.914385,EEC1,61444,Engine Speed,652.250
1385746960.923439,EEC1,61444,Engine Speed,652.250
1385746960.933412,EEC1,61444,Engine Speed,652.250
1385746960.942384,EEC1,61444,Engine Speed,651.750
1385746960.953428,EEC1,61444,Engine Speed,651.750
1385746960.963439,EEC1,61444,Engine Speed,651.750
1385746960.973430,EEC1,61444,Engine Speed,651.250
1385746960.983434,EEC1,61444,Engine Speed,651.250
1385746960.993423,EEC1,61444,Engine Speed,651.250
1385746961.003500,EEC1,61444,Engine Speed,651.250
1385746961.013451,EEC1,61444,Engine Speed,651.250
1385746961.023473,EEC1,61444,Engine Speed,651.250
1385746961.033454,EEC1,61444,Engine Speed,651.500
1385746961.043467,EEC1,61444,Engine Speed,651.500
1385746961.053456,EEC1,61444,Engine Speed,651.500
1385746961.063468,EEC1,61444,Engine Speed,650.500
1385746961.073454,EEC1,61444,Engine Speed,650.500
1385746961.083465,EEC1,61444,Engine Speed,650.500
1385746961.093449,EEC1,61444,Engine Speed,651.750
1385746961.103465,EEC1,61444,Engine Speed,651.750
1385746961.113453,EEC1,61444,Engine Speed,651.750
1385746961.123468,EEC1,61444,Engine Speed,651.250
1385746961.133451,EEC1,61444,Engine Speed,651.250
1385746961.143458,EEC1,61444,Engine Speed,651.250
1385746961.153447,EEC1,61444,Engine Speed,651.250
1385746961.163466,EEC1,61444,Engine Speed,650.750
1385746961.173454,EEC1,61444,Engine Speed,650.750
1385746961.183462,EEC1,61444,Engine Speed,650.750
1385746961.193445,EEC1,61444,Engine Speed,651.250
1385746961.203477,EEC1,61444,Engine Speed,651.250
1385746961.214403,EEC1,61444,Engine Speed,651.250
1385746961.223458,EEC1,61444,Engine Speed,651.250
1385746961.234401,EEC1,61444,Engine Speed,651.250
1385746961.243461,EEC1,61444,Engine Speed,651.250
1385746961.253449,EEC1,61444,Engine Speed,650.500
1385746961.263461,EEC1,61444,Engine Speed,650.500
1385746961.273447,EEC1,61444,Engine Speed,650.500
1385746961.283460,EEC1,61444,Engine Speed,651.750
1385746961.293476,EEC1,61444,Engine Speed,651.750
1385746961.303675,EEC1,61444,Engine Speed,651.750
1385746961.313446,EEC1,61444,Engine Speed,651.500
1385746961.323470,EEC1,61444,Engine Speed,651.500
1385746961.333448,EEC1,61444,Engine Speed,651.500
1385746961.343461,EEC1,61444,Engine Speed,651.000
1385746961.353445,EEC1,61444,Engine Speed,651.000
1385746961.363457,EEC1,61444,Engine Speed,651.000
1385746961.373443,EEC1,61444,Engine Speed,651.250
1385746961.383455,EEC1,61444,Engine Speed,651.250
1385746961.394402,EEC1,61444,Engine Speed,651.250
1385746961.403456,EEC1,61444,Engine Speed,651.250
1385746961.413442,EEC1,61444,Engine Speed,651.250
1385746961.423463,EEC1,61444,Engine Speed,651.250
1385746961.433446,EEC1,61444,Engine Speed,651.000
1385746961.443458,EEC1,61444,Engine Speed,651.000
1385746961.454397,EEC1,61444,Engine Speed,651.000
1385746961.463456,EEC1,61444,Engine Speed,652.000
1385746961.473440,EEC1,61444,Engine Speed,652.000
1385746961.483445,EEC1,61444,Engine Speed,652.000
1385746961.493433,EEC1,61444,Engine Speed,652.000
1385746961.503444,EEC1,61444,Engine Speed,652.000
1385746961.513432,EEC1,61444,Engine Speed,652.000
1385746961.523444,EEC1,61444,Engine Speed,651.000
1385746961.533564,EEC1,61444,Engine Speed,651.000
1385746961.543451,EEC1,61444,Engine Speed,651.000
1385746961.554395,EEC1,61444,Engine Speed,651.000
1385746961.563451,EEC1,61444,Engine Speed,651.000
1385746961.573459,EEC1,61444,Engine Speed,651.000
1385746961.583449,EEC1,61444,Engine Speed,651.000
1385746961.593440,EEC1,61444,Engine Speed,651.500
1385746961.603451,EEC1,61444,Engine Speed,651.500
1385746961.613398,EEC1,61444,Engine Speed,651.500
1385746961.623459,EEC1,61444,Engine Speed,650.250
1385746961.633435,EEC1,61444,Engine Speed,650.250
1385746961.643472,EEC1,61444,Engine Speed,650.250
1385746961.653435,EEC1,61444,Engine Speed,651.250
1385746961.663447,EEC1,61444,Engine Speed,651.250
1385746961.673436,EEC1,61444,Engine Speed,651.250
1385746961.683455,EEC1,61444,Engine Speed,651.000
1385746961.693433,EEC1,61444,Engine Speed,651.000
1385746961.703446,EEC1,61444,Engine Speed,651.000
1385746961.713430,EEC1,61444,Engine Speed,650.750
1385746961.723501,EEC1,61444,Engine Speed,650.750
1385746961.733565,EEC1,61444,Engine Speed,650.750
1385746961.743449,EEC1,61444,Engine Speed,651.000
1385746961.753433,EEC1,61444,Engine Speed,651.000
1385746961.763445,EEC1,61444,Engine Speed,651.000
1385746961.773429,EEC1,61444,Engine Speed,650.750
1385746961.783464,EEC1,61444,Engine Speed,650.750
1385746961.793431,EEC1,61444,Engine Speed,650.750
1385746961.803448,EEC1,61444,Engine Speed,650.500
1385746961.813436,EEC1,61444,Engine Speed,650.500
1385746961.823446,EEC1,61444,Engine Speed,650.500
1385746961.833433,EEC1,61444,Engine Speed,651.500
1385746961.843445,EEC1,61444,Engine Speed,651.500
1385746961.853435,EEC1,61444,Engine Speed,651.500
1385746961.863445,EEC1,61444,Engine Speed,651.500
1385746961.874393,EEC1,61444,Engine Speed,651.500
1385746961.883448,EEC1,61444,Engine Speed,651.500
1385746961.893429,EEC1,61444,Engine Speed,651.000
1385746961.903439,EEC1,61444,Engine Speed,651.000
1385746961.914387,EEC1,61444,Engine Speed,651.000
1385746961.923447,EEC1,61444,Engine Speed,651.250
1385746961.933428,EEC1,61444,Engine Speed,651.250
1385746961.943447,EEC1,61444,Engine Speed,651.250
1385746961.953426,EEC1,61444,Engine Speed,651.000
1385746961.963565,EEC1,61444,Engine Speed,651.000
1385746961.973426,EEC1,61444,Engine Speed,651.000
1385746961.983445,EEC1,61444,Engine Speed,650.500
1385746961.993428,EEC1,61444,Engine Speed,650.500
1385746962.003520,EEC1,61444,Engine Speed,650.500
1385746962.013469,EEC1,61444,Engine Speed,650.500
1385746962.023489,EEC1,61444,Engine Speed,651.500
1385746962.034425,EEC1,61444,Engine Speed,651.500
1385746962.043483,EEC1,61444,Engine Speed,651.500
1385746962.054419,EEC1,61444,Engine Speed,651.250
1385746962.063496,EEC1,61444,Engine Speed,651.250
1385746962.073468,EEC1,61444,Engine Speed,651.250
1385746962.083474,EEC1,61444,Engine Speed,650.500
1385746962.093463,EEC1,61444,Engine Speed,650.500
1385746962.104418,EEC1,61444,Engine Speed,650.500
1385746962.113462,EEC1,61444,Engine Speed,650.500
1385746962.123477,EEC1,61444,Engine Speed,650.500
